station_id,latitude,longitude
2494,48.87822804050767,2.2981214325821844
1786,48.885031061253606,2.2971351115061647
3343782,48.860974997187185,2.3672622950229414
1905,48.875248294624974,2.389329434152641
2285,48.87346189067039,2.3284804844734768
2218,48.87001535524704,2.370768799021465
3343784,48.85758654446453,2.368036694948376
1635,48.88195101817821,2.393260675857388
1682,48.87552244924565,2.3986765111449517
2191,48.879607088933135,2.389415569653207
1662,48.867350381431294,2.3475672354150805
3343788,48.85119416536367,2.3759317370128947
1765,48.86628035856128,2.352484796837845
2329,48.889269622246026,2.288055124803904
3343789,48.85006766800271,2.384428770741632
2163,48.89201862632888,2.2855174447944844
2124,48.880790122828465,2.3741551266626466
3343746,48.84282456767407,2.292224966220516
1737,48.864336535483645,2.4088253760377283
1802,48.89730990517954,2.2807686428069003
2013,48.87780395600785,2.3812110997359883
1766,48.86725794359829,2.3640373036390545
2514,48.88371247603735,2.305557757514304
2434,48.880159932112406,2.3985866218697662
3343774,48.87057675358199,2.348494293710928
2408,48.87672946890669,2.393146031767842
1738,48.88573915969202,2.2918606206755348
2260,48.87906043921274,2.3229746324058937
1761,48.861193395641635,2.3532869598707133
1760,48.86966057219203,2.3363282816417112
2277,48.88253647289218,2.3110092430055142
1861,48.881493428858796,2.3657752423496143
3343772,48.871574743593044,2.3428950319846598
2347,48.8187170251155,2.3605008328053656
2111,48.852975674654225,2.3692188244433434
2216,48.87204561942635,2.300769185644953
1166829,48.83352086080552,2.3862652367404573
2344,48.85346358569476,2.357383972809163
1166827,48.82983069527111,2.3761200093448367
2116,48.84536875015732,2.428244509620486
1662796,48.922916331509064,2.2859638965766345
1945,48.86901042793761,2.3102531808960265
2209,48.876417052879106,2.358987046456328
1698,48.8473528769588,2.3858425400402448
1166825,48.82694828196075,2.367038433387592
2258,48.888358060166176,2.2499372128628017
1774,48.86338738506553,2.3354838367723683
1980,48.86567809641779,2.3211937718018665
1662798,48.93029362287076,2.2837606331952487
2035,48.844325144368575,2.4405523462118217
1639,48.80376966328267,2.3639093063890435
2283,48.89182675483652,2.237992043215619
2323,48.88129918549113,2.271915176017792
2104,48.90389804752947,2.3924800786724747
2504,48.869864912484076,2.285226207250439
1876,48.82287877506322,2.358079894290851
1888,48.893009056051206,2.327495839490489
2401,48.88242252841757,2.3372546821015354
2235,48.88438869835817,2.3592765642767297
1971,48.87298582466517,2.33342622405285
1755,48.878006176278994,2.282465640001333
2498,48.864780162500075,2.3290949544294275
2325,48.87953716638083,2.3268579472729614
2398,48.858378841469936,2.3897347327397043
2301,48.81121453549021,2.383508928732683
2314,48.87055921654488,2.3325544820495887
2048,48.87567248598795,2.289444164481448
1854,48.836127439752524,2.3520811178355734
2394,48.86316120506396,2.3872604001843536
1685,48.82615945391136,2.3570194661891253
1736,48.871792216417504,2.27486996119569
1661,48.84686470206919,2.307268847578926
2547,48.88368010927906,2.3495328036519307
2316,48.87496305802611,2.3401567908492056
1666,48.850939288430745,2.3261146548222844
2548,48.87228732058717,2.3767376773224687
1642,48.85513451823503,2.3613343390676635
2085,48.87845656683119,2.3620537162488997
2334,48.852845133654455,2.3351437185160684
2276,48.81470406056698,2.2972847301706394
2256,48.847532242116614,2.2694792821877074
2354,48.84793394613904,2.2648350771736747
2071,48.88377051883179,2.332485148274094
2528,48.83155230264314,2.3553334432190454
2509,48.88132429394469,2.316596761508817
2250,48.81038512512949,2.3618306830911315
2500,48.84870084962003,2.321239881938573
1681,48.85079359474211,2.3612369937142983
1903,48.84596388048408,2.277815126353772
2096,48.88287169018058,2.344163572800391
1744,48.89752915689145,2.3856442301273044
2419,48.894436060297956,2.313565665465226
1822,48.88057689074842,2.309415946164807
1811,48.849716940163574,2.348925558491872
1674,48.884189294208774,2.367030441974567
2529,48.84316469276683,2.3521103624150967
2193,48.84228014352973,2.238862975367271
2160,48.856408399657575,2.394499757609273
1166832,48.84465215098295,2.3731081475452798
1908,48.845761757311465,2.3545485949067393
2015,48.87582571803818,2.3433451245732733
8433,48.848225980411186,2.257698885660922
1166831,48.84054278296546,2.3794094631230687
2107,48.851193819213286,2.398239140823123
2093,48.89028877504466,2.3767786489253644
1978,48.87818498179218,2.3701745466363584
1944,48.91405674514657,2.4035763345110066
2296,48.88276854674882,2.36994579899074
2221,48.857203645504434,2.3472247110558406
1818,48.84708485890486,2.2730749149220117
6129304,48.866613830617005,2.3344075309487886
2167,48.85079575570429,2.3450308883652258
1696,48.79599413239317,2.3682314519156806
1166839,48.869578970578424,2.324162488791942
2351,48.86570578762299,2.3844293751632057
2418,48.81990244616168,2.364965598290819
2397,48.83393381981092,2.3179089721632797
1969,48.81028336351076,2.301288870975952
2406,48.88320399987658,2.3272660246411383
2372,48.8317580937884,2.3138665498481625
1692061,48.919943505083396,2.3439094197858905
2028,48.8739310942679,2.295127251650101
1803,48.88550610941815,2.258527470197358
1892,48.85735592716952,2.3520735668587185
2536,48.8874368425293,2.3257252220174083
1751,48.84701651841913,2.4108168823347644
1724,48.87606781435258,2.3241881007710132
140079,48.94611087248738,2.3620451929905992
2144,48.86736657046978,2.3141910633936584
2009,48.89062663302413,2.320191121275328
1638,48.85639306919847,2.3147543648102884
2293,48.86085078966753,2.3145481126266487
1827,48.84207702018728,2.3210104495551165
1879,48.8224426939998,2.2979321053287274
1872,48.90400543242958,2.3053681208668606
1874,48.911621680383824,2.333736964842092
1947,48.91657483598322,2.2943289646870606
2427,48.82776532658967,2.3043123507630607
1948,48.83875182138865,2.322509186224712
2359,48.87346032551137,2.316041288915064
2253,48.84699250092279,2.3165423447702307
2214,48.906382164226436,2.331910473458932
1748,48.89751173277147,2.329021647212208
2462,48.929926665270926,2.3561861491888694
1716,48.936477492650496,2.3596397453045825
2464,48.85098255982351,2.31442986460027
